review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-a5ead2863bee,Please open the proforma module and export the report,proforma,0,proforma,,,
V3R-a5ead2863bee,Please open the proforma module and export the report,proforma,1,NONE_ACCEPTABLE,,,
V3R-a669e94897bb,Sync failed for settlement queue — retry after backup,settlement,0,NONE_ACCEPTABLE,,,
V3R-a669e94897bb,Sync failed for settlement queue — retry after backup,settlement,1,settlement,,,
V3R-a70abc2fd4dc,aaja cap ko hisab milaaidim ra baaki clear gara,cap,0,cap_alt,,,
V3R-a70abc2fd4dc,aaja cap ko hisab milaaidim ra baaki clear gara,cap,1,CAP,,,
V3R-a70abc2fd4dc,aaja cap ko hisab milaaidim ra baaki clear gara,cap,2,NONE_ACCEPTABLE,,,
V3R-a70abc2fd4dc,aaja cap ko hisab milaaidim ra baaki clear gara,cap,3,cap,,,
V3R-a7340a4bd760,Create a draft dashboard and leave it unposted,dashboard,0,NONE_ACCEPTABLE,,,
V3R-a7340a4bd760,Create a draft dashboard and leave it unposted,dashboard,1,dashboard,,,
V3R-a7bc692a581b,Please update the schedule field in the English settings panel,schedule,0,SCHEDULE,,,
V3R-a7bc692a581b,Please update the schedule field in the English settings panel,schedule,1,schedule_alt,,,
V3R-a7bc692a581b,Please update the schedule field in the English settings panel,schedule,2,schedule,,,
V3R-a7bc692a581b,Please update the schedule field in the English settings panel,schedule,3,NONE_ACCEPTABLE,,,
V3R-a8260bbf220f,branch ledger: depreciation entry ra aba baaki milaaune,aba,0,aba,,,
V3R-a8260bbf220f,branch ledger: depreciation entry ra aba baaki milaaune,aba,1,NONE_ACCEPTABLE,,,
V3R-a8260bbf220f,branch ledger: depreciation entry ra aba baaki milaaune,aba,2,depreciation,,,
V3R-a8eff1d35ffc,Keep annual as Latin identity for the ERP toolbar label,annual,0,annual,,,
V3R-a8eff1d35ffc,Keep annual as Latin identity for the ERP toolbar label,annual,1,NONE_ACCEPTABLE,,,
V3R-a8f30280b2dc,Please open the ewaybill module and export the report,ewaybill,0,NONE_ACCEPTABLE,,,
V3R-a8f30280b2dc,Please open the ewaybill module and export the report,ewaybill,1,ewaybill,,,
V3R-a8f4d72568ad,Create a draft challan and leave it unposted,challan,0,challan,,,
V3R-a8f4d72568ad,Create a draft challan and leave it unposted,challan,1,NONE_ACCEPTABLE,,,
V3R-a9524600acf6,branch ledger: manager entry ra chhaina baaki milaaune,chhaina,0,manager,,,
V3R-a9524600acf6,branch ledger: manager entry ra chhaina baaki milaaune,chhaina,1,chhaina,,,
V3R-a9524600acf6,branch ledger: manager entry ra chhaina baaki milaaune,chhaina,2,NONE_ACCEPTABLE,,,
V3R-a98e954aa301,review shared surface id in mixed shop note before close,id,0,id,,,
V3R-a98e954aa301,review shared surface id in mixed shop note before close,id,1,NONE_ACCEPTABLE,,,
V3R-aa82fcac28cc,The transport status must remain pending until confirm,transport,0,NONE_ACCEPTABLE,,,
V3R-aa82fcac28cc,The transport status must remain pending until confirm,transport,1,transport,,,
V3R-aa976a560b71,aaja notice ko hisab milaaidim ra baaki clear gara,notice,0,notice,,,
V3R-aa976a560b71,aaja notice ko hisab milaaidim ra baaki clear gara,notice,1,NOTICE,,,
V3R-aa976a560b71,aaja notice ko hisab milaaidim ra baaki clear gara,notice,2,notice_alt,,,
V3R-aa976a560b71,aaja notice ko hisab milaaidim ra baaki clear gara,notice,3,NONE_ACCEPTABLE,,,
V3R-ab1ab35b4793,aaja status ko hisab milaaidim ra baaki clear gara,status,0,STATUS,,,
V3R-ab1ab35b4793,aaja status ko hisab milaaidim ra baaki clear gara,status,1,status_alt,,,
V3R-ab1ab35b4793,aaja status ko hisab milaaidim ra baaki clear gara,status,2,status,,,
V3R-ab1ab35b4793,aaja status ko hisab milaaidim ra baaki clear gara,status,3,NONE_ACCEPTABLE,,,
V3R-ab56f478030e,aaja batch ko hisab milaaidim ra baaki clear gara,batch,0,NONE_ACCEPTABLE,,,
V3R-ab56f478030e,aaja batch ko hisab milaaidim ra baaki clear gara,batch,1,batch,,,
V3R-ab56f478030e,aaja batch ko hisab milaaidim ra baaki clear gara,batch,2,batch_alt,,,
V3R-ab56f478030e,aaja batch ko hisab milaaidim ra baaki clear gara,batch,3,BATCH,,,
V3R-ace44e58df19,aaja type ko hisab milaaidim ra baaki clear gara,type,0,NONE_ACCEPTABLE,,,
V3R-ace44e58df19,aaja type ko hisab milaaidim ra baaki clear gara,type,1,type,,,
V3R-ace44e58df19,aaja type ko hisab milaaidim ra baaki clear gara,type,2,type_alt,,,
V3R-ace44e58df19,aaja type ko hisab milaaidim ra baaki clear gara,type,3,TYPE,,,
V3R-addcb790b7be,aaja folder ko hisab milaaidim ra baaki clear gara,folder,0,folder_alt,,,
V3R-addcb790b7be,aaja folder ko hisab milaaidim ra baaki clear gara,folder,1,FOLDER,,,
V3R-addcb790b7be,aaja folder ko hisab milaaidim ra baaki clear gara,folder,2,folder,,,
V3R-addcb790b7be,aaja folder ko hisab milaaidim ra baaki clear gara,folder,3,NONE_ACCEPTABLE,,,
V3R-ade5ca5235da,Please update the bank field in the English settings panel,bank,0,NONE_ACCEPTABLE,,,
V3R-ade5ca5235da,Please update the bank field in the English settings panel,bank,1,bank,,,
V3R-ade5ca5235da,Please update the bank field in the English settings panel,bank,2,bank_alt,,,
V3R-ade5ca5235da,Please update the bank field in the English settings panel,bank,3,BANK,,,
V3R-aedf32bc1d4b,check right once before posting — context unclear,right,0,right_alt,,,
V3R-aedf32bc1d4b,check right once before posting — context unclear,right,1,RIGHT,,,
V3R-aedf32bc1d4b,check right once before posting — context unclear,right,2,right,,,
V3R-aedf32bc1d4b,check right once before posting — context unclear,right,3,NONE_ACCEPTABLE,,,
V3R-af13f08de00a,Please update the search field in the English settings panel,search,0,search,,,
V3R-af13f08de00a,Please update the search field in the English settings panel,search,1,search_alt,,,
V3R-af13f08de00a,Please update the search field in the English settings panel,search,2,SEARCH,,,
V3R-af13f08de00a,Please update the search field in the English settings panel,search,3,NONE_ACCEPTABLE,,,
V3R-af64436ce1f8,Please update the mark field in the English settings panel,mark,0,mark_alt,,,
V3R-af64436ce1f8,Please update the mark field in the English settings panel,mark,1,NONE_ACCEPTABLE,,,
V3R-af64436ce1f8,Please update the mark field in the English settings panel,mark,2,mark,,,
V3R-af64436ce1f8,Please update the mark field in the English settings panel,mark,3,MARK,,,
V3R-b005c9c48fe5,Please update the choice field in the English settings panel,choice,0,NONE_ACCEPTABLE,,,
V3R-b005c9c48fe5,Please update the choice field in the English settings panel,choice,1,choice,,,
V3R-b005c9c48fe5,Please update the choice field in the English settings panel,choice,2,CHOICE,,,
V3R-b005c9c48fe5,Please update the choice field in the English settings panel,choice,3,choice_alt,,,
V3R-b0b99adc070f,aaja lot ko hisab milaaidim ra baaki clear gara,lot,0,lot_alt,,,
V3R-b0b99adc070f,aaja lot ko hisab milaaidim ra baaki clear gara,lot,1,lot,,,
V3R-b0b99adc070f,aaja lot ko hisab milaaidim ra baaki clear gara,lot,2,LOT,,,
V3R-b0b99adc070f,aaja lot ko hisab milaaidim ra baaki clear gara,lot,3,NONE_ACCEPTABLE,,,
V3R-b12a96649a8c,check stamp once before posting — context unclear,stamp,0,STAMP,,,
V3R-b12a96649a8c,check stamp once before posting — context unclear,stamp,1,NONE_ACCEPTABLE,,,
V3R-b12a96649a8c,check stamp once before posting — context unclear,stamp,2,stamp,,,
V3R-b12a96649a8c,check stamp once before posting — context unclear,stamp,3,stamp_alt,,,
V3R-b159be207b0c,Please update the state field in the English settings panel,state,0,state_alt,,,
V3R-b159be207b0c,Please update the state field in the English settings panel,state,1,state,,,
V3R-b159be207b0c,Please update the state field in the English settings panel,state,2,STATE,,,
V3R-b159be207b0c,Please update the state field in the English settings panel,state,3,NONE_ACCEPTABLE,,,
V3R-b18a74a52dae,check choice once before posting — context unclear,choice,0,choice,,,
V3R-b18a74a52dae,check choice once before posting — context unclear,choice,1,NONE_ACCEPTABLE,,,
V3R-b18a74a52dae,check choice once before posting — context unclear,choice,2,CHOICE,,,
V3R-b18a74a52dae,check choice once before posting — context unclear,choice,3,choice_alt,,,
V3R-b1e7cbac70d4,aaja upload ko hisab milaaidim ra baaki clear gara,upload,0,upload,,,
V3R-b1e7cbac70d4,aaja upload ko hisab milaaidim ra baaki clear gara,upload,1,upload_alt,,,
V3R-b1e7cbac70d4,aaja upload ko hisab milaaidim ra baaki clear gara,upload,2,UPLOAD,,,
V3R-b1e7cbac70d4,aaja upload ko hisab milaaidim ra baaki clear gara,upload,3,NONE_ACCEPTABLE,,,
V3R-b226042e5fad,Keep headquarters as Latin identity for the ERP toolbar label,headquarters,0,headquarters,,,
V3R-b226042e5fad,Keep headquarters as Latin identity for the ERP toolbar label,headquarters,1,NONE_ACCEPTABLE,,,
V3R-b34c7d5c96b1,Please update the lot field in the English settings panel,lot,0,lot,,,
V3R-b34c7d5c96b1,Please update the lot field in the English settings panel,lot,1,lot_alt,,,
V3R-b34c7d5c96b1,Please update the lot field in the English settings panel,lot,2,LOT,,,
V3R-b34c7d5c96b1,Please update the lot field in the English settings panel,lot,3,NONE_ACCEPTABLE,,,
V3R-b37363a8d140,Please update the hit field in the English settings panel,hit,0,hit_alt,,,
V3R-b37363a8d140,Please update the hit field in the English settings panel,hit,1,HIT,,,
V3R-b37363a8d140,Please update the hit field in the English settings panel,hit,2,NONE_ACCEPTABLE,,,
V3R-b37363a8d140,Please update the hit field in the English settings panel,hit,3,hit,,,
V3R-b454216bb38e,Please update the graph field in the English settings panel,graph,0,GRAPH,,,
V3R-b454216bb38e,Please update the graph field in the English settings panel,graph,1,NONE_ACCEPTABLE,,,
V3R-b454216bb38e,Please update the graph field in the English settings panel,graph,2,graph,,,
V3R-b454216bb38e,Please update the graph field in the English settings panel,graph,3,graph_alt,,,
V3R-b454401bb625,branch ledger: loss entry ra kinyo baaki milaaune,loss,0,kinyo,,,
V3R-b454401bb625,branch ledger: loss entry ra kinyo baaki milaaune,loss,1,NONE_ACCEPTABLE,,,
V3R-b454401bb625,branch ledger: loss entry ra kinyo baaki milaaune,loss,2,loss,,,
V3R-b47707db4d76,Keep rebate as Latin identity for the ERP toolbar label,rebate,0,rebate,,,
V3R-b47707db4d76,Keep rebate as Latin identity for the ERP toolbar label,rebate,1,NONE_ACCEPTABLE,,,
V3R-b4baf0204eba,branch ledger: amortization entry ra aile baaki milaaune,amortization,0,NONE_ACCEPTABLE,,,
V3R-b4baf0204eba,branch ledger: amortization entry ra aile baaki milaaune,amortization,1,aile,,,
V3R-b4baf0204eba,branch ledger: amortization entry ra aile baaki milaaune,amortization,2,amortization,,,
V3R-b5213febd201,check return once before posting — context unclear,return,0,return_alt,,,
V3R-b5213febd201,check return once before posting — context unclear,return,1,return,,,
V3R-b5213febd201,check return once before posting — context unclear,return,2,NONE_ACCEPTABLE,,,
V3R-b5213febd201,check return once before posting — context unclear,return,3,RETURN,,,
V3R-b5d1ad1db651,Accounting staff asked about packaging settings in Ask MokXya,packaging,0,packaging,,,
V3R-b5d1ad1db651,Accounting staff asked about packaging settings in Ask MokXya,packaging,1,NONE_ACCEPTABLE,,,
V3R-b74bc513e21c,review shared surface tin in mixed shop note before close,tin,0,tin,,,
V3R-b74bc513e21c,review shared surface tin in mixed shop note before close,tin,1,NONE_ACCEPTABLE,,,
V3R-b78621b20b16,aaja tag ko hisab milaaidim ra baaki clear gara,tag,0,TAG,,,
V3R-b78621b20b16,aaja tag ko hisab milaaidim ra baaki clear gara,tag,1,tag,,,
V3R-b78621b20b16,aaja tag ko hisab milaaidim ra baaki clear gara,tag,2,tag_alt,,,
V3R-b78621b20b16,aaja tag ko hisab milaaidim ra baaki clear gara,tag,3,NONE_ACCEPTABLE,,,
V3R-b7d5f4acb983,aaja agenda ko hisab milaaidim ra baaki clear gara,agenda,0,AGENDA,,,
V3R-b7d5f4acb983,aaja agenda ko hisab milaaidim ra baaki clear gara,agenda,1,NONE_ACCEPTABLE,,,
V3R-b7d5f4acb983,aaja agenda ko hisab milaaidim ra baaki clear gara,agenda,2,agenda,,,
V3R-b7d5f4acb983,aaja agenda ko hisab milaaidim ra baaki clear gara,agenda,3,agenda_alt,,,
V3R-b816eb5a2565,branch ledger: transport entry ra suna baaki milaaune,suna,0,NONE_ACCEPTABLE,,,
V3R-b816eb5a2565,branch ledger: transport entry ra suna baaki milaaune,suna,1,suna,,,
V3R-b816eb5a2565,branch ledger: transport entry ra suna baaki milaaune,suna,2,transport,,,
V3R-b8421582ad9a,review shared surface waybill in mixed shop note before close,waybill,0,waybill,,,
V3R-b8421582ad9a,review shared surface waybill in mixed shop note before close,waybill,1,NONE_ACCEPTABLE,,,
V3R-b846d14748e5,branch ledger: warehouse entry ra huncha baaki milaaune,huncha,0,NONE_ACCEPTABLE,,,
V3R-b846d14748e5,branch ledger: warehouse entry ra huncha baaki milaaune,huncha,1,warehouse,,,
V3R-b846d14748e5,branch ledger: warehouse entry ra huncha baaki milaaune,huncha,2,huncha,,,
V3R-b84d9916226f,check spread once before posting — context unclear,spread,0,spread,,,
V3R-b84d9916226f,check spread once before posting — context unclear,spread,1,spread_alt,,,
V3R-b84d9916226f,check spread once before posting — context unclear,spread,2,SPREAD,,,
V3R-b84d9916226f,check spread once before posting — context unclear,spread,3,NONE_ACCEPTABLE,,,
V3R-b8592fe9a52f,Please update the list field in the English settings panel,list,0,NONE_ACCEPTABLE,,,
V3R-b8592fe9a52f,Please update the list field in the English settings panel,list,1,list,,,
V3R-b8592fe9a52f,Please update the list field in the English settings panel,list,2,LIST,,,
V3R-b8592fe9a52f,Please update the list field in the English settings panel,list,3,list_alt,,,
V3R-b89835039049,Please update the copy field in the English settings panel,copy,0,COPY,,,
V3R-b89835039049,Please update the copy field in the English settings panel,copy,1,copy,,,
V3R-b89835039049,Please update the copy field in the English settings panel,copy,2,copy_alt,,,
V3R-b89835039049,Please update the copy field in the English settings panel,copy,3,NONE_ACCEPTABLE,,,
V3R-b8cd0d142f95,The receipt status must remain pending until confirm,receipt,0,NONE_ACCEPTABLE,,,
V3R-b8cd0d142f95,The receipt status must remain pending until confirm,receipt,1,receipt,,,
V3R-b8eef4c90025,Please update the batch field in the English settings panel,batch,0,BATCH,,,
V3R-b8eef4c90025,Please update the batch field in the English settings panel,batch,1,batch,,,
V3R-b8eef4c90025,Please update the batch field in the English settings panel,batch,2,NONE_ACCEPTABLE,,,
V3R-b8eef4c90025,Please update the batch field in the English settings panel,batch,3,batch_alt,,,
V3R-b9250ee545ab,Please update the peak field in the English settings panel,peak,0,peak,,,
V3R-b9250ee545ab,Please update the peak field in the English settings panel,peak,1,PEAK,,,
V3R-b9250ee545ab,Please update the peak field in the English settings panel,peak,2,peak_alt,,,
V3R-b9250ee545ab,Please update the peak field in the English settings panel,peak,3,NONE_ACCEPTABLE,,,
V3R-b95ca513f3c4,review shared surface sku in mixed shop note before close,sku,0,sku,,,
V3R-b95ca513f3c4,review shared surface sku in mixed shop note before close,sku,1,NONE_ACCEPTABLE,,,
V3R-b960232025d7,branch ledger: receipt entry ra hijo baaki milaaune,hijo,0,hijo,,,
V3R-b960232025d7,branch ledger: receipt entry ra hijo baaki milaaune,hijo,1,receipt,,,
V3R-b960232025d7,branch ledger: receipt entry ra hijo baaki milaaune,hijo,2,NONE_ACCEPTABLE,,,
V3R-b979dbf116a6,Sync failed for USD queue — retry after backup,USD,0,NONE_ACCEPTABLE,,,
V3R-b979dbf116a6,Sync failed for USD queue — retry after backup,USD,1,USD,,,
V3R-b98d092c8912,aaja sheet ko hisab milaaidim ra baaki clear gara,sheet,0,sheet,,,
V3R-b98d092c8912,aaja sheet ko hisab milaaidim ra baaki clear gara,sheet,1,SHEET,,,
V3R-b98d092c8912,aaja sheet ko hisab milaaidim ra baaki clear gara,sheet,2,NONE_ACCEPTABLE,,,
V3R-b98d092c8912,aaja sheet ko hisab milaaidim ra baaki clear gara,sheet,3,sheet_alt,,,
V3R-b9d0d62f500c,aaja rule ko hisab milaaidim ra baaki clear gara,rule,0,rule_alt,,,
V3R-b9d0d62f500c,aaja rule ko hisab milaaidim ra baaki clear gara,rule,1,RULE,,,
V3R-b9d0d62f500c,aaja rule ko hisab milaaidim ra baaki clear gara,rule,2,rule,,,
V3R-b9d0d62f500c,aaja rule ko hisab milaaidim ra baaki clear gara,rule,3,NONE_ACCEPTABLE,,,
V3R-ba76c92d1b6d,branch ledger: income entry ra lejhar baaki milaaune,income,0,income,,,
V3R-ba76c92d1b6d,branch ledger: income entry ra lejhar baaki milaaune,income,1,NONE_ACCEPTABLE,,,
V3R-ba76c92d1b6d,branch ledger: income entry ra lejhar baaki milaaune,income,2,lejhar,,,
V3R-bb3a2a977534,Please update the margin field in the English settings panel,margin,0,MARGIN,,,
V3R-bb3a2a977534,Please update the margin field in the English settings panel,margin,1,margin,,,
V3R-bb3a2a977534,Please update the margin field in the English settings panel,margin,2,margin_alt,,,
V3R-bb3a2a977534,Please update the margin field in the English settings panel,margin,3,NONE_ACCEPTABLE,,,
